sweep_name,voltage_v,experimental_current_a,model_total_a,model_pf_a,model_thermionic_a,model_background_a,polarization_uc_cm2
1st2KB_B64-T59,-6.75,4.41063244954742e-12,-1.5019700328452973e-11,-1.3784332090433572e-11,-5.050372172969324e-23,-1.2353682379688945e-12,-6.2050006916607705
1st2KB_B64-T59,-7.0,4.97465306795175e-12,-1.6027743457736494e-11,-1.4747790901370905e-11,-4.372402969318162e-23,-1.2799525563218668e-12,-6.9579190471835375
1st2KB_B64-T59,-7.25,6.27205622508176e-12,-1.717231949212382e-11,-1.5848031051449836e-11,-3.521496449725638e-23,-1.324288440638769e-12,-7.8680093412739165
1st2KB_B64-T59,-7.5,1.00252584012139e-11,-1.8454753989387986e-11,-1.7086380510414783e-11,-2.6365151744292602e-23,-1.368373478946838e-12,-8.936797509915767
1st2KB_B64-T59,-7.75,1.13079736546728e-11,-1.9444158109647966e-11,-1.80311663969534e-11,-2.3060180868510076e-23,-1.4129917126715047e-12,-9.668259285652661
1st2KB_B64-T59,-8.0,1.19774589552035e-11,-2.0404786143050546e-11,-1.8947123835926897e-11,-2.0477191650005524e-23,-1.457662307103172e-12,-10.366595029407831
1st2KB_B64-T59,-8.25,1.61588450953154e-11,-2.174302170193119e-11,-2.0241375891611027e-11,-1.4893681879851313e-23,-1.5016458103052667e-12,-11.499619442370864
1st2KB_B64-T59,-8.5,3.74325917484875e-11,-2.2678123024044465e-11,-2.1131760171121826e-11,-1.340907143321688e-23,-1.5463628529092315e-12,-12.168569722691366
1st2KB_B64-T59,-8.75,8.27235502320889e-11,-2.389061327578886e-11,-2.2300038114646434e-11,-1.042724204216005e-23,-1.5905751611319946e-12,-13.156840505187551
1st2KB_B64-T59,-9.0,1.24435517445676e-10,-2.503885435999447e-11,-2.3403949983428577e-11,-8.389889347198449e-24,-1.6349043765575019e-12,-14.071149877329342
1st2KB_B64-T59,-9.25,1.98139143980924e-10,-2.6017582109146767e-11,-2.433804007222889e-11,-7.383876763611703e-24,-1.679542036910494e-12,-14.790321385266157
1st2KB_B64-T59,-9.5,3.46917689020287e-10,-2.6964221869190512e-11,-2.5239983784905943e-11,-6.608750895804448e-24,-1.7242380842779597e-12,-15.472554314266944
1st2KB_B64-T59,-9.25,3.3395677889736e-10,-2.6610227620169624e-11,-2.4931763955650465e-11,-5.394731362714803e-24,-1.6784636645137692e-12,-15.472554314266944
1st2KB_B64-T59,-9.0,2.40941100404513e-10,-2.6256233374288566e-11,-2.4623544129534605e-11,-4.380749435223178e-24,-1.6326892447495803e-12,-15.472554314266944
1st2KB_B64-T59,-8.75,1.7979849553651e-10,-2.5902239130037037e-11,-2.431532430504811e-11,-3.537283623681994e-24,-1.5869148249853902e-12,-15.472554314266944
1st2KB_B64-T59,-8.5,1.36305522424607e-10,-2.5548244886616592e-11,-2.400710448139255e-11,-2.838718467032187e-24,-1.5411404052212015e-12,-15.472554314266944
1st2KB_B64-T59,-8.25,9.99482163699383e-11,-2.5194250643611993e-11,-2.3698884658152718e-11,-2.262879821752452e-24,-1.4953659854570113e-12,-15.472554314266944
1st2KB_B64-T59,-8.0,7.26637083836579e-11,-2.4840256400811258e-11,-2.339066483511665e-11,-1.7906200750812543e-24,-1.4495915656928216e-12,-15.472554314266944
1st2KB_B64-T59,-7.75,4.94373257609038e-11,-2.448626215810823e-11,-2.3082445012178194e-11,-1.4054484149705046e-24,-1.403817145928632e-12,-15.472554314266944
1st2KB_B64-T59,-7.5,4.12927643467231e-11,-2.4132267915450886e-11,-2.277422518928535e-11,-1.0932017218934983e-24,-1.3580427261644414e-12,-15.472554314266944
1st2KB_B64-T59,-7.25,2.93913712812177e-11,-2.377827367281434e-11,-2.2466005366413245e-11,-8.417520448455024e-25,-1.3122683064002519e-12,-15.472554314266944
1st2KB_B64-T59,-7.0,1.76233957982497e-11,-2.3424279430186974e-11,-2.2157785543550273e-11,-6.40746988152255e-25,-1.2664938866360628e-12,-15.472554314266944
1st2KB_B64-T59,-6.75,1.27699699772887e-11,-2.307028518756354e-11,-2.1849565720691185e-11,-4.813796692209754e-25,-1.2207194668718733e-12,-15.472554314266944
1st2KB_B64-T59,-6.5,9.09909647628382e-12,-2.2716290944941716e-11,-2.1541345897833674e-11,-3.56185211774582e-25,-1.1749450471076831e-12,-15.472554314266944
1st2KB_B64-T59,-6.25,6.64326840066343e-12,-2.236229670232055e-11,-2.1233126074976803e-11,-2.5886101502397873e-25,-1.1291706273434936e-12,-15.472554314266944
1st2KB_B64-T59,-6.0,4.54781828515549e-12,-2.2008302459699634e-11,-2.0924906252120142e-11,-1.8410828481227252e-25,-1.0833962075793041e-12,-15.472554314266944
1st2KB_B64-T59,-5.75,3.27936592811606e-12,-2.1654308217078827e-11,-2.0616686429263584e-11,-1.2749251929250529e-25,-1.0376217878151144e-12,-15.472554314266944
1st2KB_B64-T59,-5.5,2.05515335652273e-12,-2.130031397445805e-11,-2.0308466606407036e-11,-8.532077828117664e-26,-9.918473680509247e-13,-15.472554314266944
1st2KB_B64-T59,-5.25,1.3919804978807e-12,-2.094631973183729e-11,-2.0000246783550498e-11,-5.453351698311668e-26,-9.460729482867352e-13,-15.472554314266944
1st2KB_B64-T59,-5.0,9.36634775815237e-13,-2.0592325489216542e-11,-1.9692026960693966e-11,-3.260802057883389e-26,-9.002985285225457e-13,-15.472554314266944
1st2KB_B64-T59,-4.75,6.42283806435301e-13,-2.0238331246595803e-11,-1.9383807137837428e-11,-1.746595751741296e-26,-8.545241087583552e-13,-15.472554314266944
1st2KB_B64-T59,-4.5,4.19822108934514e-13,-1.988433700397507e-11,-1.90755873149809e-11,-7.335199148308844e-27,-8.08749688994166e-13,-15.472554314266944
1st2KB_B64-T59,-4.25,2.7654677050952e-13,-1.953034276135434e-11,-1.876736749212436e-11,-4.830504287547746e-27,-7.62975269229976e-13,-15.472554314266944
1st2KB_B64-T59,-4.0,1.4224736568768e-13,-1.9176348518733622e-11,-1.8459147669267823e-11,-1.376217389749793e-26,-7.172008494657858e-13,-15.472554314266944
1st2KB_B64-T59,-3.75,5.84943673901696e-14,-1.8822354276112912e-11,-1.8150927846411287e-11,-2.7115825793220743e-26,-6.714264297015967e-13,-15.472554314266944
1st2KB_B64-T59,-3.5,-7.3167324317878e-15,-1.846836003349221e-11,-1.7842708023554756e-11,-4.666403587507792e-26,-6.256520099374071e-13,-15.472554314266944
1st2KB_B64-T59,-3.25,-1.52684583590778e-14,-1.8114365790871515e-11,-1.7534488200698224e-11,-7.436554304352392e-26,-5.798775901732178e-13,-15.472554314266944
1st2KB_B64-T59,-3.0,-5.74391947308524e-14,-1.7760371548250818e-11,-1.722626837784168e-11,-1.1259060910246912e-25,-5.341031704090275e-13,-15.472554314266944
1st2KB_B64-T59,-2.75,-8.26102763127647e-14,-1.7406377305630125e-11,-1.691804855498512e-11,-1.6421700006267988e-25,-4.883287506448382e-13,-15.472554314266944
1st2KB_B64-T59,-2.5,-1.02228751993564e-13,-1.705238306300939e-11,-1.6609828732128505e-11,-2.3272392267884403e-25,-4.4255433088064815e-13,-15.472554314266944
1st2KB_B64-T59,-2.25,-1.01239424287435e-13,-1.66983888203885e-11,-1.630160890927172e-11,-3.222960780515008e-25,-3.9677991111645823e-13,-15.472554314266944
1st2KB_B64-T59,-2.0,-1.19825603974756e-13,-1.6344394577767197e-11,-1.5993389086414492e-11,-4.379414798941862e-25,-3.510054913522685e-13,-15.472554314266944
1st2KB_B64-T59,-1.75,-1.38628488571303e-13,-1.599040033514474e-11,-1.5685169263556076e-11,-5.856253676677521e-25,-3.0523107158807896e-13,-15.472554314266944
1st2KB_B64-T59,-1.5,-1.40508291850486e-13,-1.5636406092519392e-11,-1.537694944069473e-11,-7.72422370127688e-25,-2.5945665182388975e-13,-15.472554314266944
1st2KB_B64-T59,-1.25,-1.77841370644673e-13,-1.5282411849887105e-11,-1.50687296178264e-11,-1.0066891726933753e-24,-2.136822320597e-13,-15.472554314266944
1st2KB_B64-T59,-1.0,-1.78522358029211e-13,-1.492841760723888e-11,-1.476050979494207e-11,-1.2982601315179577e-24,-1.6790781229551033e-13,-15.472554314266944
1st2KB_B64-T59,-0.75,-1.92603474401948e-13,-1.4574423364555154e-11,-1.4452289972022174e-11,-1.6586685117449926e-24,-1.2213339253132019e-13,-15.472554314266944
1st2KB_B64-T59,-0.5,-2.183983517038e-13,-1.4220429121794767e-11,-1.4144070149025536e-11,-2.101396294041046e-24,-7.635897276713042e-14,-15.472554314266944
1st2KB_B64-T59,-0.25,-2.37985629467086e-13,-1.3866434878873045e-11,-1.3835850325867461e-11,-2.642155788794742e-24,-3.058455300294078e-14,-15.472554314266944
1st2KB_B64-T59,0.0,-2.6016954432842e-13,-1.7230658615039747e-12,-1.3527630502377662e-11,1.1789374774112439e-11,1.518986676124886e-14,-15.472554314266944
1st2KB_B64-T59,0.25,-2.61899090739023e-13,-1.3233583980533627e-12,-1.3173614279335342e-11,1.1789374774115738e-11,6.088110716624207e-14,-15.41993084390624
1st2KB_B64-T59,0.5,-2.88573635473521e-13,-5.782216513819143e-13,-1.247354023308259e-11,1.1789374774115738e-11,1.059438075849381e-13,-14.969661182722895
1st2KB_B64-T59,0.75,-3.20392583991191e-13,1.9036078331454373e-13,-1.1749977837244427e-11,1.1789374774115738e-11,1.5096384644323388e-13,-14.492401660340962
1st2KB_B64-T59,1.0,-3.57015822070525e-13,1.0016726865186763e-12,-1.0983608222746264e-11,1.1789374774115738e-11,1.9590613514920307e-13,-13.965953458507935
1st2KB_B64-T59,1.25,-3.93243678722607e-13,2.2640008931286577e-12,-9.765401639669255e-12,1.1789374774115738e-11,2.4002775868217374e-13,-12.920310953848842
1st2KB_B64-T59,1.5,-3.96681981967156e-13,3.035895743484572e-12,-9.038520800931553e-12,1.1789374774115738e-11,2.8504177030038787e-13,-12.439238294496302
1st2KB_B64-T59,1.75,-4.74636335009299e-13,4.329217785427272e-12,-7.789263986419975e-12,1.1789374774115738e-11,3.2910699773150875e-13,-11.357916762939013
1st2KB_B64-T59,2.0,-5.16602656919912e-13,1.0673469248986419e-11,-1.4899480962400974e-12,1.1789374774115738e-11,3.7404257111077807e-13,-10.827220105732152
1st2KB_B64-T59,2.25,-5.926432847074e-13,1.2150307062908251e-11,-5.69099019555017e-14,1.1789374774115738e-11,4.1784219074801516e-13,-9.577861647657294
1st2KB_B64-T59,2.5,-6.12550049745864e-13,1.224325706027262e-11,-8.994040819018915e-15,1.1789374774115738e-11,4.628763269759012e-13,-9.109520834411725
1st2KB_B64-T59,2.75,-7.52743245339971e-13,1.2296098716629538e-11,-2.644516379631864e-16,1.1789374774115738e-11,5.069883941517635e-13,-8.057832494825709
1st2KB_B64-T59,3.0,-8.53450394123351e-13,1.2340517408441235e-11,-4.183431531808396e-18,1.1789374774115738e-11,5.511468177570295e-13,-7.035471577479339
1st2KB_B64-T59,3.25,-9.70928307371388e-13,1.2385252729012095e-11,-8.205253077254658e-20,1.1789374774115738e-11,5.958780369488866e-13,-6.375490123800083
1st2KB_B64-T59,3.5,-1.13570275146052e-12,1.2429513523782581e-11,7.7396136813404e-21,1.1789374774115738e-11,6.401387419272286e-13,-5.417837577094217
1st2KB_B64-T59,3.75,-1.29186288402861e-12,1.2474176338702332e-11,9.000379728827096e-21,1.1789374774115738e-11,6.848015555862133e-13,-4.714579322939507
1st2KB_B64-T59,4.0,-1.51663523319939e-12,1.2518245945253203e-11,1.5522866117369717e-19,1.1789374774115738e-11,7.288710159088043e-13,-3.6359357326525292
1st2KB_B64-T59,4.25,-1.76129716280421e-12,1.2562613302465471e-11,1.3334519096925075e-17,1.1789374774115738e-11,7.732251938306368e-13,-2.7374188984457706
1st2KB_B64-T59,4.5,-2.18328523662881e-12,1.2607473017176078e-11,4.0612269622939824e-16,1.1789374774115738e-11,8.176921203641111e-13,-1.9102325394949082
1st2KB_B64-T59,4.75,-3.21137452567732e-12,1.265996885314784e-11,8.49959791946223e-15,1.1789374774115738e-11,8.620944811126393e-13,-1.042198598845371
1st2KB_B64-T59,5.0,-6.93735000001361e-12,1.2781584915475437e-11,8.541882104020904e-14,1.1789374774115738e-11,9.067913203194904e-13,-0.3604666274963444
1st2KB_B64-T59,5.25,-1.24823406819075e-11,1.3705457182655032e-11,9.648378869696419e-13,1.1789374774115738e-11,9.512445215696538e-13,0.4754030399878245
1st2KB_B64-T59,5.5,-1.70468170829219e-11,2.0912614139223653e-11,8.128029197653032e-12,1.1789374774115738e-11,9.952101674548832e-13,1.619724894934678
1st2KB_B64-T59,5.75,-3.26136825878898e-11,2.1931952291852977e-11,9.10280358425164e-12,1.1789374774115738e-11,1.0397739334855992e-12,2.3856456891817985
1st2KB_B64-T59,6.0,-6.6498306861007e-11,2.2819699733227457e-11,9.945747818330241e-12,1.1789374774115738e-11,1.08457714078148e-12,3.0000838266462146
1st2KB_B64-T59,6.25,-1.15836687464288e-10,2.401130958808117e-11,1.109310737118032e-11,1.1789374774115738e-11,1.128827442785109e-12,3.964317821403149
1st2KB_B64-T59,6.5,-1.78060455269247e-10,2.5072041863274996e-11,1.2109351200713215e-11,1.1789374774115738e-11,1.1733158884460433e-12,4.777890091750562
1st2KB_B64-T59,6.75,-2.74814671019641e-10,2.630437399491547e-11,1.3297507128235625e-11,1.1789374774115738e-11,1.2174920925641036e-12,5.789002157253765
1st2KB_B64-T59,7.0,-4.73899752773121e-10,2.7302317975218508e-11,1.4250848413865679e-11,1.1789374774115738e-11,1.262094787237091e-12,6.530294723145698
1st2KB_B64-T59,7.25,-7.56894380504747e-10,2.8608109817940374e-11,1.5512597719093623e-11,1.1789374774115738e-11,1.3061373247310126e-12,7.62597105677417
1st2KB_B64-T59,7.5,-9.59262558275498e-10,2.964407986404784e-11,1.650403426241275e-11,1.1789374774115738e-11,1.3506708275193545e-12,8.411037909051727
1st2KB_B64-T59,7.75,-1.28995425452416e-09,3.0716704329791083e-11,1.753219192141718e-11,1.1789374774115738e-11,1.395137634258163e-12,9.23830005616744
1st2KB_B64-T59,8.0,-2.02653627212612e-09,3.172230429487659e-11,1.8493203122590086e-11,1.1789374774115738e-11,1.439726398170767e-12,9.9884059257829
1st2KB_B64-T59,8.25,-3.06809355699045e-09,3.276360709842325e-11,1.9489982126785192e-11,1.1789374774115738e-11,1.4842501975223172e-12,10.779611663035668
1st2KB_B64-T59,8.5,-5.11947373382782e-09,3.4221725275578446e-11,2.0904334938063687e-11,1.1789374774115738e-11,1.5280155633990202e-12,12.0506407827945
1st2KB_B64-T59,8.75,-9.72309699420748e-09,3.502549376554748e-11,2.1663147413398035e-11,1.1789374774115738e-11,1.5729715780337047e-12,12.568405267778687
1st2KB_B64-T59,9.0,-1.43904221872049e-08,3.624628395941105e-11,2.2839740401538428e-11,1.1789374774115738e-11,1.6171687837568861e-12,13.566230655489067
1st2KB_B64-T59,9.25,-2.18580922251022e-08,3.7399424577927505e-11,2.3948560719777622e-11,1.1789374774115738e-11,1.6614890840341454e-12,14.48618020139639
1st2KB_B64-T59,9.5,-3.29943610211103e-08,3.844993235903401e-11,2.49545614508264e-11,1.1789374774115738e-11,1.7059961340918773e-12,15.287982389201947
1st2KB_B64-T59,9.25,-2.90803310321053e-08,3.809593811079775e-11,2.4646341622354328e-11,1.1789374774115738e-11,1.6602217143276886e-12,15.287982389201947
1st2KB_B64-T59,9.0,-2.3615749356054e-08,3.7741943865326655e-11,2.433812179664742e-11,1.1789374774115738e-11,1.614447294563499e-12,15.287982389201947
1st2KB_B64-T59,8.75,-1.84914270562331e-08,3.738794962128586e-11,2.4029901972370815e-11,1.1789374774115738e-11,1.5686728747993092e-12,15.287982389201947
1st2KB_B64-T59,8.5,-1.38809266303497e-08,3.7033955377971834e-11,2.3721682148820977e-11,1.1789374774115738e-11,1.5228984550351193e-12,15.287982389201947
1st2KB_B64-T59,8.25,-1.06240909403255e-08,3.667996113502002e-11,2.3413462325633356e-11,1.1789374774115738e-11,1.4771240352709296e-12,15.287982389201947
1st2KB_B64-T59,8.0,-8.05842059747874e-09,3.632596689224498e-11,2.3105242502622507e-11,1.1789374774115738e-11,1.4313496155067397e-12,15.287982389201947
1st2KB_B64-T59,7.75,-6.2333138650672e-09,3.5971972649554227e-11,2.279702267969594e-11,1.1789374774115738e-11,1.3855751957425502e-12,15.287982389201947
1st2KB_B64-T59,7.5,-4.83168527409816e-09,3.561797840690265e-11,2.2488802856808556e-11,1.1789374774115738e-11,1.3398007759783608e-12,15.287982389201947
1st2KB_B64-T59,7.25,-3.61528740278061e-09,3.526398416426879e-11,2.218058303393888e-11,1.1789374774115738e-11,1.294026356214171e-12,15.287982389201947
1st2KB_B64-T59,7.0,-2.72686007107836e-09,3.490998992164267e-11,2.187236321107695e-11,1.1789374774115738e-11,1.2482519364499814e-12,15.287982389201947
1st2KB_B64-T59,6.75,-2.08363215570273e-09,3.455599567901982e-11,2.156414338821829e-11,1.1789374774115738e-11,1.2024775166857907e-12,15.287982389201947
1st2KB_B64-T59,6.5,-1.56113999505436e-09,3.420200143639831e-11,2.125592356536097e-11,1.1789374774115738e-11,1.156703096921602e-12,15.287982389201947
1st2KB_B64-T59,6.25,-1.1706025038194e-09,3.38480071937773e-11,2.094770374250415e-11,1.1789374774115738e-11,1.1109286771574119e-12,15.287982389201947
1st2KB_B64-T59,6.0,-8.75560401958353e-10,3.349401295115648e-11,2.0639483919647522e-11,1.1789374774115738e-11,1.0651542573932222e-12,15.287982389201947
1st2KB_B64-T59,5.75,-6.39160391280313e-10,3.314001870853573e-11,2.033126409679096e-11,1.1789374774115738e-11,1.0193798376290329e-12,15.287982389201947
1st2KB_B64-T59,5.5,-4.71147731939681e-10,3.278602446591501e-11,2.0023044273934423e-11,1.1789374774115738e-11,9.736054178648431e-13,15.287982389201947
1st2KB_B64-T59,5.25,-3.31299293554466e-10,3.243203022329428e-11,1.971482445107789e-11,1.1789374774115738e-11,9.278309981006538e-13,15.287982389201947
1st2KB_B64-T59,5.0,-2.32898283991645e-10,3.207803598067355e-11,1.940660462822135e-11,1.1789374774115738e-11,8.820565783364631e-13,15.287982389201947
1st2KB_B64-T59,4.75,-1.6254382562142e-10,3.172404173805283e-11,1.909838480536481e-11,1.1789374774115738e-11,8.362821585722735e-13,15.287982389201947
1st2KB_B64-T59,4.5,-1.12192949375256e-10,3.1370047495432104e-11,1.8790164982508286e-11,1.1789374774115738e-11,7.905077388080841e-13,15.287982389201947
1st2KB_B64-T59,4.25,-7.93706975144026e-11,3.101605325281138e-11,1.8481945159651744e-11,1.1789374774115738e-11,7.447333190438941e-13,15.287982389201947
1st2KB_B64-T59,4.0,-5.50608655891516e-11,3.066205901019065e-11,1.817372533679521e-11,1.1789374774115738e-11,6.989588992797047e-13,15.287982389201947
1st2KB_B64-T59,3.75,-3.08601963427968e-11,3.030806476756992e-11,1.7865505513938674e-11,1.1789374774115738e-11,6.53184479515515e-13,15.287982389201947
1st2KB_B64-T59,3.5,-2.00158865176769e-11,2.9954070524949206e-11,1.755728569108214e-11,1.1789374774115738e-11,6.074100597513252e-13,15.287982389201947
1st2KB_B64-T59,3.25,-1.25093555305988e-11,2.960007628232848e-11,1.7249065868225607e-11,1.1789374774115738e-11,5.616356399871357e-13,15.287982389201947
1st2KB_B64-T59,3.0,-7.63041973356193e-12,2.9246082039707754e-11,1.6940846045369065e-11,1.1789374774115738e-11,5.15861220222946e-13,15.287982389201947
1st2KB_B64-T59,2.75,-4.79854003754276e-12,2.8892087797086986e-11,1.6632626222512492e-11,1.1789374774115738e-11,4.700868004587559e-13,15.287982389201947
1st2KB_B64-T59,2.5,-2.59135052825543e-12,2.8538093554466167e-11,1.6324406399655866e-11,1.1789374774115738e-11,4.243123806945663e-13,15.287982389201947
1st2KB_B64-T59,2.25,-1.36390660050723e-12,2.8184099311845137e-11,1.6016186576799024e-11,1.1789374774115738e-11,3.7853796093037643e-13,15.287982389201947
1st2KB_B64-T59,2.0,-6.82600081059609e-13,2.7830105069223564e-11,1.570796675394164e-11,1.1789374774115738e-11,3.327635411661873e-13,15.287982389201947
1st2KB_B64-T59,1.75,-2.55599496646122e-13,2.747611082660057e-11,1.5399746931082836e-11,1.1789374774115738e-11,2.869891214019976e-13,15.287982389201947
1st2KB_B64-T59,1.5,-3.98564441541661e-14,2.7122116583974093e-11,1.5091527108220546e-11,1.1789374774115738e-11,2.4121470163780795e-13,15.287982389201947
1st2KB_B64-T59,1.25,5.71779426648648e-14,2.676812234133938e-11,1.4783307285350023e-11,1.1789374774115738e-11,1.9544028187361818e-13,15.287982389201947
1st2KB_B64-T59,1.0,1.51825329652161e-13,2.6414128098685905e-11,1.447508746246074e-11,1.1789374774115738e-11,1.4966586210942804e-13,15.287982389201947
1st2KB_B64-T59,0.75,2.69391280116604e-13,2.6060133855991023e-11,1.4166867639530045e-11,1.1789374774115738e-11,1.0389144234523838e-13,15.287982389201947
1st2KB_B64-T59,0.5,3.57118956802183e-13,2.5706139613207188e-11,1.3858647816510405e-11,1.1789374774115738e-11,5.811702258104874e-14,15.287982389201947
1st2KB_B64-T59,0.25,2.37649038902638e-13,2.5352145370237175e-11,1.3550427993304576e-11,1.1789374774115738e-11,1.234260281685924e-14,15.287982389201947
1st2KB_B64-T59,0.0,3.20018615556847e-13,2.4998151122749073e-11,1.324220816971781e-11,1.1789374769978596e-11,-3.3431816947330544e-14,15.287982389201947
1st2KB_B64-T61,0.0,2.07327170297263e-14,1.1779362037798657e-11,1.1922540275465149e-23,1.1789374774115421e-11,-1.0012736328685975e-14,0.4718873060077289
1st2KB_B64-T61,-0.25,4.97242560169343e-14,-5.57871560935846e-14,1.9150015057093945e-26,-7.2807955533510505e-25,-5.578715609287567e-14,0.4718873060077289
1st2KB_B64-T61,-0.5,6.74120251265529e-14,-1.0156157586256953e-13,-4.160041223075754e-24,-1.3441423650196319e-24,-1.0156157585706536e-13,0.4718873060077289
1st2KB_B64-T61,-0.75,8.12085248764853e-14,-1.4733599574912552e-13,-1.2563652647984897e-22,-2.233883134140036e-24,-1.4733599562125508e-13,0.4718873060077289
1st2KB_B64-T61,-1.0,1.36234556621928e-13,-1.9311041679322246e-13,-1.404297153279155e-21,-3.480585959043226e-24,-1.9311041538544471e-13,0.4718873060077289
1st2KB_B64-T61,-1.25,1.31426228407172e-13,-2.388848451167871e-13,-9.961967254657494e-21,-5.185376722426283e-24,-2.388848351496344e-13,0.4718873060077289
1st2KB_B64-T61,-1.5,1.84060611804066e-13,-2.8465930870545563e-13,-5.378416060438502e-20,-7.470862050886333e-24,-2.8465925491382416e-13,0.4718873060077289
1st2KB_B64-T61,-1.75,1.69595565889524e-13,-3.304339156877935e-13,-2.4099929466563113e-19,-1.0484971596892963e-23,-3.304336746780139e-13,0.4718873060077289
1st2KB_B64-T61,-2.0,1.95955041472698e-13,-3.7620903580787505e-13,-9.413512663109994e-19,-1.4405270195261733e-23,-3.762080944422035e-13,0.4718873060077289
1st2KB_B64-T61,-2.25,2.16311777517797e-13,-4.219858201156447e-13,-3.3058898075289525e-18,-1.944385234118189e-23,-4.2198251420639335e-13,0.4718873060077289
1st2KB_B64-T61,-2.5,2.24781131208385e-13,-4.677675928293466e-13,-1.0658832910824908e-17,-2.585290595290418e-23,-4.677569339705829e-13,0.4718873060077289
1st2KB_B64-T61,-2.75,2.40213854666924e-13,-5.135633789481325e-13,-3.2025179428900566e-17,-3.3931031392453654e-23,-5.135313537347726e-13,0.4718873060077289
1st2KB_B64-T61,-3.0,3.67381120100138e-13,-5.593964383352997e-13,-9.066479230712552e-17,-4.4030407414585774e-23,-5.593057734989623e-13,0.4718873060077289
1st2KB_B64-T61,-3.25,2.72344511309183e-13,-6.053241030735854e-13,-2.439097538684642e-16,-5.656490401409205e-23,-6.050801932631521e-13,0.4718873060077289
1st2KB_B64-T61,-3.5,3.32886740091534e-13,-6.514823121248723e-13,-6.276990255113069e-16,-7.201925193824072e-23,-6.508546130273417e-13,0.4718873060077289
1st2KB_B64-T61,-3.75,3.73576684994589e-13,-6.98182570570816e-13,-1.5535376883252996e-15,-9.095938961380734e-23,-6.966290327915313e-13,0.4718873060077289
1st2KB_B64-T61,-4.0,4.18895034761876e-13,-7.461173566993622e-13,-3.713904029596986e-15,-1.1404412034547302e-22,-7.424034525557211e-13,0.4718873060077289
1st2KB_B64-T61,-4.25,5.08177809728505e-13,-7.967847264820085e-13,-8.606854020059468e-15,-1.4203822590305805e-22,-7.881778723199108e-13,0.4718873060077289
1st2KB_B64-T61,-4.5,6.01711876938721e-13,-8.53346754617184e-13,-1.939446235725628e-14,-1.7582719709652884e-22,-8.339522920841006e-13,0.4718873060077289
1st2KB_B64-T61,-4.75,7.32447034881151e-13,-1.0022730775351564e-12,-1.2332999921178297e-13,-1.7183664981725172e-22,-8.789430781515367e-13,-0.023879011661073108
1st2KB_B64-T61,-5.0,8.39286160101566e-13,-1.534133139780358e-12,-6.100941990908017e-13,-1.7302016977973136e-22,-9.240389405165362e-13,-0.4531687480737568
1st2KB_B64-T61,-5.25,1.01318552072488e-12,-7.44396507702116e-12,-6.475553454612728e-12,-1.407912801850091e-22,-9.68411622267641e-13,-1.339979123843348
1st2KB_B64-T61,-5.5,1.14186199558219e-12,-9.540565161199357e-12,-8.52731986088391e-12,-1.3113478131192152e-22,-1.0132453001843119e-12,-1.935140005201073
1st2KB_B64-T61,-5.75,1.61684879894375e-12,-1.0793456541305101e-11,-9.73607244632473e-12,-9.965244271309936e-23,-1.0573840948807186e-12,-2.969919163244977
1st2KB_B64-T61,-6.0,1.84705506098282e-12,-1.1808640802501373e-11,-1.070668538312095e-11,-8.59517732834569e-23,-1.101955419294472e-12,-3.731058142032557
1st2KB_B64-T61,-6.25,2.39386982459067e-12,-1.2765307423043409e-11,-1.1618674201090339e-11,-7.646950270616258e-23,-1.146633221876602e-12,-4.424833645171537
1st2KB_B64-T61,-6.5,2.82997887277037e-12,-1.4081962932673638e-11,-1.2891306940676335e-11,-5.619043769420008e-23,-1.1906559919411111e-12,-5.533015854607376
1st2KB_B64-T61,-6.75,3.52895880920134e-12,-1.5019700328452973e-11,-1.3784332090433572e-11,-5.050372172969324e-23,-1.2353682379688945e-12,-6.2050006916607705
1st2KB_B64-T61,-7.0,4.70684559036871e-12,-1.6027743457736494e-11,-1.4747790901370905e-11,-4.372402969318162e-23,-1.2799525563218668e-12,-6.9579190471835375
1st2KB_B64-T61,-7.25,7.45905507498756e-12,-1.717231949212382e-11,-1.5848031051449836e-11,-3.521496449725638e-23,-1.324288440638769e-12,-7.8680093412739165
1st2KB_B64-T61,-7.5,7.83109167790119e-12,-1.8454753989387986e-11,-1.7086380510414783e-11,-2.6365151744292602e-23,-1.368373478946838e-12,-8.936797509915767
1st2KB_B64-T61,-7.75,1.00202320399423e-11,-1.9444158109647966e-11,-1.80311663969534e-11,-2.3060180868510076e-23,-1.4129917126715047e-12,-9.668259285652661
1st2KB_B64-T61,-8.0,1.13852200236964e-11,-2.0404786143050546e-11,-1.8947123835926897e-11,-2.0477191650005524e-23,-1.457662307103172e-12,-10.366595029407831
1st2KB_B64-T61,-8.25,1.77524384081806e-11,-2.174302170193119e-11,-2.0241375891611027e-11,-1.4893681879851313e-23,-1.5016458103052667e-12,-11.499619442370864
1st2KB_B64-T61,-8.5,3.69297231683774e-11,-2.2678123024044465e-11,-2.1131760171121826e-11,-1.340907143321688e-23,-1.5463628529092315e-12,-12.168569722691366
1st2KB_B64-T61,-8.75,7.55480122904828e-11,-2.389061327578886e-11,-2.2300038114646434e-11,-1.042724204216005e-23,-1.5905751611319946e-12,-13.156840505187551
1st2KB_B64-T61,-9.0,1.12338763291753e-10,-2.503885435999447e-11,-2.3403949983428577e-11,-8.389889347198449e-24,-1.6349043765575019e-12,-14.071149877329342
